ProcessID,OrderID,DateKey,Department,ProcessStep,PlannedDuration_hrs,ActualDuration_hrs,DelayReason,Status,Priority,AssignedTo,StartDateTime,EndDateTime
PRC-0636,ORD-10794,20250408,Service Delivery,Engagement Setup,8,12.3,Complex Requirements,Completed,High,Team Foxtrot,2025-04-08 10:06,2025-04-08 22:24
PRC-0637,ORD-10794,20250408,Service Delivery,Execution,16,16.1,,Completed,High,Team Charlie,2025-04-08 22:54,2025-04-09 15:00
PRC-0638,ORD-10317,20250729,Order Processing,Order Verification,1,1.0,,Completed,High,Team Echo,2025-07-29 08:00,2025-07-29 09:00
PRC-0639,ORD-10317,20250729,Fulfillment,License Provisioning,2,2.9,Approval Pending,Completed,Medium,Team Delta,2025-07-29 09:30,2025-07-29 12:24
PRC-0640,ORD-10538,20231114,Order Processing,Order Verification,2,1.7,,Completed,Medium,Team Echo,2023-11-14 08:00,2023-11-14 09:42
PRC-0641,ORD-10538,20231114,Service Delivery,Engagement Setup,8,7.7,,Completed,High,Team Hotel,2023-11-14 10:12,2023-11-14 17:54
PRC-0642,ORD-10538,20231114,Service Delivery,Execution,16,15.4,,Completed,High,Team Golf,2023-11-14 18:24,2023-11-15 09:48
PRC-0643,ORD-11273,20250210,Order Processing,Order Verification,2,2.4,Approval Pending,Completed,Critical,Team Delta,2025-02-10 08:00,2025-02-10 10:24
PRC-0644,ORD-11273,20250210,Service Delivery,Engagement Setup,8,12.9,Quality Issue Found,Completed,High,Team Delta,2025-02-10 10:54,2025-02-10 23:48
PRC-0645,ORD-11273,20250210,Service Delivery,Execution,16,16.1,,Completed,High,Team Alpha,2025-02-11 00:18,2025-02-11 16:24
PRC-0646,ORD-11358,20250218,Order Processing,Order Verification,2,1.7,,Completed,Critical,Team Echo,2025-02-18 08:00,2025-02-18 09:42
PRC-0647,ORD-11358,20250218,Warehouse,Pick & Pack,5,5.6,Staff Shortage,Completed,Medium,Team Charlie,2025-02-18 10:12,2025-02-18 15:48
PRC-0648,ORD-11358,20250218,Quality Control,Inspection,2,1.7,,Completed,Critical,Team Golf,2025-02-18 16:18,2025-02-18 18:00
PRC-0649,ORD-11358,20250218,Shipping,Dispatch,3,2.7,,Completed,High,Team Charlie,2025-02-18 18:30,2025-02-18 21:12
PRC-0650,ORD-11255,20251205,Order Processing,Order Verification,2,1.8,,Completed,High,Team Delta,2025-12-05 08:00,2025-12-05 09:48
PRC-0651,ORD-11255,20251205,Warehouse,Pick & Pack,5,6.0,Staff Shortage,Completed,Critical,Team Alpha,2025-12-05 10:18,2025-12-05 16:18
PRC-0652,ORD-11255,20251205,Quality Control,Inspection,2,2.1,,Completed,Critical,Team Echo,2025-12-05 16:48,2025-12-05 18:54
PRC-0653,ORD-11255,20251205,Shipping,Dispatch,3,2.9,,Completed,Critical,Team Bravo,2025-12-05 19:24,2025-12-05 22:18
PRC-0654,ORD-11368,20240402,Order Processing,Order Verification,2,2.6,Inventory Mismatch,Completed,Critical,Team Foxtrot,2024-04-02 08:00,2024-04-02 10:36
PRC-0655,ORD-11368,20240402,Warehouse,Pick & Pack,5,7.4,Staff Shortage,Completed,High,Team Alpha,2024-04-02 11:06,2024-04-02 18:30
PRC-0656,ORD-11368,20240402,Quality Control,Inspection,2,1.8,,Completed,High,Team Delta,2024-04-02 19:00,2024-04-02 20:48
PRC-0657,ORD-11368,20240402,Shipping,Dispatch,3,5.0,Vendor Delay,Completed,High,Team Hotel,2024-04-02 21:18,2024-04-03 02:18
PRC-0658,ORD-10366,20230606,Order Processing,Order Verification,1,1.2,Quality Issue Found,Completed,Medium,Team Echo,2023-06-06 08:00,2023-06-06 09:12
PRC-0659,ORD-10366,20230606,Fulfillment,License Provisioning,2,3.5,Weather Delay,Completed,Medium,Team Charlie,2023-06-06 09:42,2023-06-06 13:12
PRC-0660,ORD-10445,20250312,Order Processing,Order Verification,2,2.9,Approval Pending,Completed,Low,Team Hotel,2025-03-12 08:00,2025-03-12 10:54
PRC-0661,ORD-10445,20250312,Service Delivery,Engagement Setup,8,7.3,,Completed,Medium,Team Alpha,2025-03-12 11:24,2025-03-12 18:42
PRC-0662,ORD-10445,20250312,Service Delivery,Execution,16,13.0,,Completed,Medium,Team Echo,2025-03-12 19:12,2025-03-13 08:12
PRC-0663,ORD-11384,20240802,Order Processing,Order Verification,2,2.0,,Completed,Medium,Team Echo,2024-08-02 08:00,2024-08-02 10:00
PRC-0664,ORD-11384,20240802,Service Delivery,Engagement Setup,8,10.8,Inventory Mismatch,Completed,Medium,Team Hotel,2024-08-02 10:30,2024-08-02 21:18
PRC-0665,ORD-11384,20240802,Service Delivery,Execution,16,16.8,,Completed,Low,Team Golf,2024-08-02 21:48,2024-08-03 14:36
PRC-0666,ORD-11378,20240305,Order Processing,Order Verification,2,2.0,,Completed,High,Team Alpha,2024-03-05 08:00,2024-03-05 10:00
PRC-0667,ORD-11378,20240305,Warehouse,Pick & Pack,5,5.9,Complex Requirements,Completed,High,Team Hotel,2024-03-05 10:30,2024-03-05 16:24
PRC-0668,ORD-11378,20240305,Quality Control,Inspection,2,1.8,,Completed,Critical,Team Charlie,2024-03-05 16:54,2024-03-05 18:42
PRC-0669,ORD-11378,20240305,Shipping,Dispatch,3,5.0,Approval Pending,Completed,Medium,Team Golf,2024-03-05 19:12,2024-03-06 00:12
PRC-0670,ORD-10706,20240920,Order Processing,Order Verification,2,2.1,,Completed,High,Team Charlie,2024-09-20 08:00,2024-09-20 10:06
PRC-0671,ORD-10706,20240920,Warehouse,Pick & Pack,5,4.9,,Completed,High,Team Golf,2024-09-20 10:36,2024-09-20 15:30
PRC-0672,ORD-10706,20240920,Quality Control,Inspection,2,1.8,,Completed,High,Team Charlie,2024-09-20 16:00,2024-09-20 17:48
PRC-0673,ORD-10706,20240920,Shipping,Dispatch,3,4.3,Weather Delay,Completed,High,Team Charlie,2024-09-20 18:18,2024-09-20 22:36
PRC-0674,ORD-10932,20240910,Order Processing,Order Verification,2,1.8,,Completed,Critical,Team Charlie,2024-09-10 08:00,2024-09-10 09:48
PRC-0675,ORD-10932,20240910,Warehouse,Pick & Pack,5,4.7,,Completed,Critical,Team Charlie,2024-09-10 10:18,2024-09-10 15:00
PRC-0676,ORD-10932,20240910,Quality Control,Inspection,2,1.9,,Completed,Critical,Team Delta,2024-09-10 15:30,2024-09-10 17:24
PRC-0677,ORD-10932,20240910,Shipping,Dispatch,3,2.7,,Completed,Critical,Team Bravo,2024-09-10 17:54,2024-09-10 20:36
PRC-0678,ORD-10892,20250912,Order Processing,Order Verification,1,0.9,,Completed,High,Team Alpha,2025-09-12 08:00,2025-09-12 08:54
PRC-0679,ORD-10892,20250912,Fulfillment,License Provisioning,2,3.2,System Downtime,Completed,High,Team Foxtrot,2025-09-12 09:24,2025-09-12 12:36
PRC-0680,ORD-10077,20250123,Order Processing,Order Verification,2,1.8,,Completed,Critical,Team Foxtrot,2025-01-23 08:00,2025-01-23 09:48
PRC-0681,ORD-10077,20250123,Service Delivery,Engagement Setup,8,7.2,,Completed,High,Team Golf,2025-01-23 10:18,2025-01-23 17:30
PRC-0682,ORD-10077,20250123,Service Delivery,Execution,16,22.7,Approval Pending,Completed,High,Team Bravo,2025-01-23 18:00,2025-01-24 16:42
PRC-0683,ORD-10655,20241101,Order Processing,Order Verification,1,1.7,System Downtime,Completed,Critical,Team Delta,2024-11-01 08:00,2024-11-01 09:42
PRC-0684,ORD-10655,20241101,Fulfillment,License Provisioning,2,2.0,,Completed,Critical,Team Bravo,2024-11-01 10:12,2024-11-01 12:12
PRC-0685,ORD-10738,20241118,Order Processing,Order Verification,2,2.1,,Completed,High,Team Echo,2024-11-18 08:00,2024-11-18 10:06
PRC-0686,ORD-10738,20241118,Service Delivery,Engagement Setup,8,11.7,Inventory Mismatch,Completed,High,Team Bravo,2024-11-18 10:36,2024-11-18 22:18
PRC-0687,ORD-10738,20241118,Service Delivery,Execution,16,13.6,,Completed,Low,Team Echo,2024-11-18 22:48,2024-11-19 12:24
PRC-0688,ORD-10028,20230818,Order Processing,Order Verification,2,2.5,Documentation Missing,Completed,High,Team Bravo,2023-08-18 08:00,2023-08-18 10:30
PRC-0689,ORD-10028,20230818,Warehouse,Pick & Pack,5,9.8,Approval Pending,Completed,Critical,Team Golf,2023-08-18 11:00,2023-08-18 20:48
PRC-0690,ORD-10028,20230818,Quality Control,Inspection,2,3.3,Complex Requirements,Completed,High,Team Delta,2023-08-18 21:18,2023-08-19 00:36
PRC-0691,ORD-10028,20230818,Shipping,Dispatch,3,5.0,Weather Delay,Completed,High,Team Alpha,2023-08-19 01:06,2023-08-19 06:06
PRC-0692,ORD-10774,20230214,Order Processing,Order Verification,2,2.1,,Completed,High,Team Foxtrot,2023-02-14 08:00,2023-02-14 10:06
PRC-0693,ORD-10774,20230214,Warehouse,Pick & Pack,5,8.7,Documentation Missing,Completed,High,Team Bravo,2023-02-14 10:36,2023-02-14 19:18
PRC-0694,ORD-10774,20230214,Quality Control,Inspection,2,1.9,,Completed,Critical,Team Hotel,2023-02-14 19:48,2023-02-14 21:42
PRC-0695,ORD-10774,20230214,Shipping,Dispatch,3,2.7,,Completed,Critical,Team Bravo,2023-02-14 22:12,2023-02-15 00:54
PRC-0696,ORD-11224,20251110,Order Processing,Order Verification,2,1.9,,Completed,Medium,Team Bravo,2025-11-10 08:00,2025-11-10 09:54
PRC-0697,ORD-11224,20251110,Warehouse,Pick & Pack,5,4.9,,Completed,Medium,Team Hotel,2025-11-10 10:24,2025-11-10 15:18
PRC-0698,ORD-11224,20251110,Quality Control,Inspection,2,2.8,Documentation Missing,Completed,High,Team Hotel,2025-11-10 15:48,2025-11-10 18:36
PRC-0699,ORD-11224,20251110,Shipping,Dispatch,3,4.4,Staff Shortage,Completed,High,Team Alpha,2025-11-10 19:06,2025-11-10 23:30
PRC-0700,ORD-10130,20250109,Order Processing,Order Verification,1,0.9,,Completed,High,Team Hotel,2025-01-09 08:00,2025-01-09 08:54
PRC-0701,ORD-10130,20250109,Fulfillment,License Provisioning,2,3.2,Documentation Missing,Completed,Critical,Team Alpha,2025-01-09 09:24,2025-01-09 12:36
PRC-0702,ORD-10332,20230711,Order Processing,Order Verification,2,2.4,Integration Issues,Completed,High,Team Hotel,2023-07-11 08:00,2023-07-11 10:24
PRC-0703,ORD-10332,20230711,Warehouse,Pick & Pack,5,6.2,Equipment Malfunction,Completed,High,Team Golf,2023-07-11 10:54,2023-07-11 17:06
PRC-0704,ORD-10332,20230711,Quality Control,Inspection,2,2.5,Carrier Delay,Completed,Medium,Team Hotel,2023-07-11 17:36,2023-07-11 20:06
PRC-0705,ORD-10332,20230711,Shipping,Dispatch,3,4.3,Quality Issue Found,Completed,Critical,Team Charlie,2023-07-11 20:36,2023-07-12 00:54
PRC-0706,ORD-11073,20250701,Order Processing,Order Verification,2,1.6,,Completed,Medium,Team Foxtrot,2025-07-01 08:00,2025-07-01 09:36
PRC-0707,ORD-11073,20250701,Warehouse,Pick & Pack,5,4.7,,Completed,High,Team Hotel,2025-07-01 10:06,2025-07-01 14:48
PRC-0708,ORD-11073,20250701,Quality Control,Inspection,2,2.1,,Completed,Medium,Team Charlie,2025-07-01 15:18,2025-07-01 17:24
PRC-0709,ORD-11073,20250701,Shipping,Dispatch,3,5.3,Volume Processing,Completed,High,Team Hotel,2025-07-01 17:54,2025-07-01 23:12
PRC-0710,ORD-11335,20240917,Order Processing,Order Verification,2,2.0,,Completed,High,Team Foxtrot,2024-09-17 08:00,2024-09-17 10:00
PRC-0711,ORD-11335,20240917,Service Delivery,Engagement Setup,8,6.6,,Completed,High,Team Echo,2024-09-17 10:30,2024-09-17 17:06
PRC-0712,ORD-11335,20240917,Service Delivery,Execution,16,15.6,,Completed,Medium,Team Bravo,2024-09-17 17:36,2024-09-18 09:12
PRC-0713,ORD-11184,20230117,Order Processing,Order Verification,2,3.9,Complex Requirements,Completed,High,Team Delta,2023-01-17 08:00,2023-01-17 11:54
PRC-0714,ORD-11184,20230117,Service Delivery,Engagement Setup,8,8.2,,Completed,Medium,Team Charlie,2023-01-17 12:24,2023-01-17 20:36
PRC-0715,ORD-11184,20230117,Service Delivery,Execution,16,20.3,Inventory Mismatch,Completed,High,Team Foxtrot,2023-01-17 21:06,2023-01-18 17:24
PRC-0716,ORD-10117,20240424,Order Processing,Order Verification,1,0.9,,Completed,Critical,Team Charlie,2024-04-24 08:00,2024-04-24 08:54
PRC-0717,ORD-10117,20240424,Fulfillment,License Provisioning,2,1.7,,Completed,Low,Team Delta,2024-04-24 09:24,2024-04-24 11:06
PRC-0718,ORD-11153,20230224,Order Processing,Order Verification,2,2.4,Quality Issue Found,Completed,High,Team Foxtrot,2023-02-24 08:00,2023-02-24 10:24
PRC-0719,ORD-11153,20230224,Warehouse,Pick & Pack,5,9.0,Carrier Delay,Completed,High,Team Echo,2023-02-24 10:54,2023-02-24 19:54
PRC-0720,ORD-11153,20230224,Quality Control,Inspection,2,1.6,,Completed,Critical,Team Charlie,2023-02-24 20:24,2023-02-24 22:00
PRC-0721,ORD-11153,20230224,Shipping,Dispatch,3,4.0,Weather Delay,Completed,Critical,Team Delta,2023-02-24 22:30,2023-02-25 02:30
PRC-0722,ORD-10746,20241218,Order Processing,Order Verification,2,1.8,,Completed,Medium,Team Charlie,2024-12-18 08:00,2024-12-18 09:48
PRC-0723,ORD-10746,20241218,Warehouse,Pick & Pack,5,4.8,,Completed,High,Team Bravo,2024-12-18 10:18,2024-12-18 15:06
PRC-0724,ORD-10746,20241218,Quality Control,Inspection,2,2.4,Integration Issues,Completed,Medium,Team Bravo,2024-12-18 15:36,2024-12-18 18:00
PRC-0725,ORD-10746,20241218,Shipping,Dispatch,3,3.1,,Completed,Medium,Team Charlie,2024-12-18 18:30,2024-12-18 21:36
PRC-0726,ORD-10355,20230308,Order Processing,Order Verification,2,3.6,Vendor Delay,Completed,High,Team Delta,2023-03-08 08:00,2023-03-08 11:36
PRC-0727,ORD-10355,20230308,Warehouse,Pick & Pack,5,4.5,,Completed,High,Team Alpha,2023-03-08 12:06,2023-03-08 16:36
PRC-0728,ORD-10355,20230308,Quality Control,Inspection,2,2.0,,Completed,Low,Team Foxtrot,2023-03-08 17:06,2023-03-08 19:06
PRC-0729,ORD-10355,20230308,Shipping,Dispatch,3,2.9,,Completed,Critical,Team Charlie,2023-03-08 19:36,2023-03-08 22:30
PRC-0730,ORD-10469,20251103,Order Processing,Order Verification,1,1.0,,Completed,High,Team Golf,2025-11-03 08:00,2025-11-03 09:00
PRC-0731,ORD-10469,20251103,Fulfillment,License Provisioning,2,2.0,,Completed,Medium,Team Echo,2025-11-03 09:30,2025-11-03 11:30
PRC-0732,ORD-10810,20251022,Order Processing,Order Verification,1,0.8,,Completed,High,Team Golf,2025-10-22 08:00,2025-10-22 08:48
PRC-0733,ORD-10810,20251022,Fulfillment,License Provisioning,2,2.4,Documentation Missing,Completed,Medium,Team Alpha,2025-10-22 09:18,2025-10-22 11:42
PRC-0734,ORD-11487,20250131,Order Processing,Order Verification,2,1.8,,Completed,High,Team Foxtrot,2025-01-31 08:00,2025-01-31 09:48
PRC-0735,ORD-11487,20250131,Service Delivery,Engagement Setup,8,12.7,Complex Requirements,Completed,Critical,Team Hotel,2025-01-31 10:18,2025-01-31 23:00
PRC-0736,ORD-11487,20250131,Service Delivery,Execution,16,14.3,,Completed,Critical,Team Charlie,2025-01-31 23:30,2025-02-01 13:48
PRC-0737,ORD-10580,20250113,Order Processing,Order Verification,2,1.6,,Completed,High,Team Foxtrot,2025-01-13 08:00,2025-01-13 09:36
PRC-0738,ORD-10580,20250113,Warehouse,Pick & Pack,5,4.8,,Completed,Medium,Team Echo,2025-01-13 10:06,2025-01-13 14:54
PRC-0739,ORD-10580,20250113,Quality Control,Inspection,2,2.0,,Completed,High,Team Delta,2025-01-13 15:24,2025-01-13 17:24
PRC-0740,ORD-10580,20250113,Shipping,Dispatch,3,5.7,Inventory Mismatch,Completed,High,Team Foxtrot,2025-01-13 17:54,2025-01-13 23:36
PRC-0741,ORD-10053,20240308,Order Processing,Order Verification,2,1.7,,Completed,High,Team Golf,2024-03-08 08:00,2024-03-08 09:42
PRC-0742,ORD-10053,20240308,Service Delivery,Engagement Setup,8,13.1,Vendor Delay,Completed,High,Team Charlie,2024-03-08 10:12,2024-03-08 23:18
PRC-0743,ORD-10053,20240308,Service Delivery,Execution,16,15.6,,Completed,Medium,Team Foxtrot,2024-03-08 23:48,2024-03-09 15:24
PRC-0744,ORD-10262,20230113,Order Processing,Order Verification,2,1.9,,Completed,Medium,Team Hotel,2023-01-13 08:00,2023-01-13 09:54
PRC-0745,ORD-10262,20230113,Service Delivery,Engagement Setup,8,6.7,,Completed,High,Team Echo,2023-01-13 10:24,2023-01-13 17:06
PRC-0746,ORD-10262,20230113,Service Delivery,Execution,16,13.6,,Completed,High,Team Foxtrot,2023-01-13 17:36,2023-01-14 07:12
PRC-0747,ORD-10452,20230830,Order Processing,Order Verification,2,3.4,Weather Delay,Completed,High,Team Golf,2023-08-30 08:00,2023-08-30 11:24
PRC-0748,ORD-10452,20230830,Warehouse,Pick & Pack,5,4.3,,Completed,High,Team Foxtrot,2023-08-30 11:54,2023-08-30 16:12
PRC-0749,ORD-10452,20230830,Quality Control,Inspection,2,3.3,Equipment Malfunction,Completed,Medium,Team Golf,2023-08-30 16:42,2023-08-30 20:00
PRC-0750,ORD-10452,20230830,Shipping,Dispatch,3,3.1,,Completed,Low,Team Delta,2023-08-30 20:30,2023-08-30 23:36
PRC-0751,ORD-11076,20251010,Order Processing,Order Verification,2,1.7,,Completed,High,Team Echo,2025-10-10 08:00,2025-10-10 09:42
PRC-0752,ORD-11076,20251010,Service Delivery,Engagement Setup,8,7.2,,Completed,High,Team Golf,2025-10-10 10:12,2025-10-10 17:24
PRC-0753,ORD-11076,20251010,Service Delivery,Execution,16,14.8,,Completed,Medium,Team Golf,2025-10-10 17:54,2025-10-11 08:42
PRC-0754,ORD-10264,20250324,Order Processing,Order Verification,2,1.7,,Completed,Medium,Team Foxtrot,2025-03-24 08:00,2025-03-24 09:42
PRC-0755,ORD-10264,20250324,Service Delivery,Engagement Setup,8,8.4,,Completed,Low,Team Bravo,2025-03-24 10:12,2025-03-24 18:36
PRC-0756,ORD-10264,20250324,Service Delivery,Execution,16,25.5,Equipment Malfunction,Completed,Medium,Team Bravo,2025-03-24 19:06,2025-03-25 20:36
PRC-0757,ORD-10095,20250325,Order Processing,Order Verification,2,1.9,,Completed,Medium,Team Alpha,2025-03-25 08:00,2025-03-25 09:54
PRC-0758,ORD-10095,20250325,Warehouse,Pick & Pack,5,7.0,Volume Processing,Completed,High,Team Echo,2025-03-25 10:24,2025-03-25 17:24
PRC-0759,ORD-10095,20250325,Quality Control,Inspection,2,1.7,,Completed,High,Team Echo,2025-03-25 17:54,2025-03-25 19:36
PRC-0760,ORD-10095,20250325,Shipping,Dispatch,3,2.7,,Completed,Medium,Team Alpha,2025-03-25 20:06,2025-03-25 22:48
PRC-0761,ORD-11324,20231128,Order Processing,Order Verification,1,0.9,,Completed,Medium,Team Golf,2023-11-28 08:00,2023-11-28 08:54
PRC-0762,ORD-11324,20231128,Fulfillment,License Provisioning,2,3.3,System Downtime,Completed,Medium,Team Echo,2023-11-28 09:24,2023-11-28 12:42
PRC-0763,ORD-10701,20251229,Order Processing,Order Verification,2,1.7,,Completed,Medium,Team Golf,2025-12-29 08:00,2025-12-29 09:42
PRC-0764,ORD-10701,20251229,Warehouse,Pick & Pack,5,7.6,System Downtime,Completed,Critical,Team Delta,2025-12-29 10:12,2025-12-29 17:48
PRC-0765,ORD-10701,20251229,Quality Control,Inspection,2,2.2,Vendor Delay,Completed,High,Team Golf,2025-12-29 18:18,2025-12-29 20:30
PRC-0766,ORD-10701,20251229,Shipping,Dispatch,3,2.6,,Completed,Critical,Team Golf,2025-12-29 21:00,2025-12-29 23:36
PRC-0767,ORD-11453,20250505,Order Processing,Order Verification,2,1.8,,Completed,High,Team Golf,2025-05-05 08:00,2025-05-05 09:48
PRC-0768,ORD-11453,20250505,Service Delivery,Engagement Setup,8,7.9,,Completed,Low,Team Echo,2025-05-05 10:18,2025-05-05 18:12
PRC-0769,ORD-11453,20250505,Service Delivery,Execution,16,27.3,Approval Pending,Completed,High,Team Foxtrot,2025-05-05 18:42,2025-05-06 22:00
PRC-0770,ORD-10626,20240918,Order Processing,Order Verification,1,1.5,Volume Processing,Completed,High,Team Hotel,2024-09-18 08:00,2024-09-18 09:30
PRC-0771,ORD-10626,20240918,Fulfillment,License Provisioning,2,1.8,,Completed,High,Team Golf,2024-09-18 10:00,2024-09-18 11:48
PRC-0772,ORD-11499,20250408,Order Processing,Order Verification,1,1.5,Inventory Mismatch,Completed,High,Team Golf,2025-04-08 08:00,2025-04-08 09:30
PRC-0773,ORD-11499,20250408,Fulfillment,License Provisioning,2,3.5,Inventory Mismatch,Completed,High,Team Hotel,2025-04-08 10:00,2025-04-08 13:30
PRC-0774,ORD-10046,20230410,Order Processing,Order Verification,1,1.0,,Completed,High,Team Bravo,2023-04-10 08:00,2023-04-10 09:00
PRC-0775,ORD-10046,20230410,Fulfillment,License Provisioning,2,2.0,,Completed,High,Team Foxtrot,2023-04-10 09:30,2023-04-10 11:30
PRC-0776,ORD-10231,20230928,Order Processing,Order Verification,1,0.8,,Completed,High,Team Hotel,2023-09-28 08:00,2023-09-28 08:48
PRC-0777,ORD-10231,20230928,Fulfillment,License Provisioning,2,1.6,,Completed,High,Team Delta,2023-09-28 09:18,2023-09-28 10:54
PRC-0778,ORD-11065,20230822,Order Processing,Order Verification,2,3.8,Equipment Malfunction,Completed,High,Team Charlie,2023-08-22 08:00,2023-08-22 11:48
PRC-0779,ORD-11065,20230822,Warehouse,Pick & Pack,5,8.1,Integration Issues,Completed,High,Team Delta,2023-08-22 12:18,2023-08-22 20:24
PRC-0780,ORD-11065,20230822,Quality Control,Inspection,2,2.1,,Completed,High,Team Delta,2023-08-22 20:54,2023-08-22 23:00
PRC-0781,ORD-11065,20230822,Shipping,Dispatch,3,5.8,Carrier Delay,Completed,High,Team Alpha,2023-08-22 23:30,2023-08-23 05:18
PRC-0782,ORD-11252,20240710,Order Processing,Order Verification,1,1.6,Equipment Malfunction,Completed,High,Team Echo,2024-07-10 08:00,2024-07-10 09:36
PRC-0783,ORD-11252,20240710,Fulfillment,License Provisioning,2,3.0,System Downtime,Completed,Medium,Team Echo,2024-07-10 10:06,2024-07-10 13:06
PRC-0784,ORD-11457,20240617,Order Processing,Order Verification,2,2.3,Carrier Delay,Completed,High,Team Charlie,2024-06-17 08:00,2024-06-17 10:18
PRC-0785,ORD-11457,20240617,Warehouse,Pick & Pack,5,7.6,Approval Pending,Completed,Critical,Team Delta,2024-06-17 10:48,2024-06-17 18:24
PRC-0786,ORD-11457,20240617,Quality Control,Inspection,2,3.9,Volume Processing,Completed,High,Team Bravo,2024-06-17 18:54,2024-06-17 22:48
PRC-0787,ORD-11457,20240617,Shipping,Dispatch,3,2.6,,Completed,High,Team Bravo,2024-06-17 23:18,2024-06-18 01:54
PRC-0788,ORD-10362,20250115,Order Processing,Order Verification,1,0.9,,Completed,High,Team Charlie,2025-01-15 08:00,2025-01-15 08:54
PRC-0789,ORD-10362,20250115,Fulfillment,License Provisioning,2,3.9,Inventory Mismatch,Completed,High,Team Foxtrot,2025-01-15 09:24,2025-01-15 13:18
PRC-0790,ORD-10865,20230804,Order Processing,Order Verification,2,2.0,,Completed,High,Team Alpha,2023-08-04 08:00,2023-08-04 10:00
PRC-0791,ORD-10865,20230804,Warehouse,Pick & Pack,5,5.1,,Completed,High,Team Charlie,2023-08-04 10:30,2023-08-04 15:36
PRC-0792,ORD-10865,20230804,Quality Control,Inspection,2,2.5,System Downtime,Completed,Medium,Team Foxtrot,2023-08-04 16:06,2023-08-04 18:36
