OrderID,DateKey,CustomerID,ProductID,RegionID,Quantity,UnitPrice,Discount,TotalAmount,COGS,Profit,PaymentMethod,OrderStatus,SalesChannel
ORD-10619,20250808,C023,P028,R004,12,850,0.15,8670.0,4800,3870.0,Purchase Order,Completed,Partner
ORD-10660,20250812,C028,P029,R001,2,1500,0,3000,1000,2000,Credit Card,Completed,Online
ORD-10874,20250812,C021,P012,R002,3,1200,0,3600,1200,2400,Purchase Order,Completed,Direct Sales
ORD-10942,20250814,C022,P006,R001,3,5500,0,16500,7200,9300,Purchase Order,Completed,Online
ORD-11130,20250814,C031,P023,R001,24,699,0,16776,4800,11976,ACH,Completed,Partner
ORD-11413,20250818,C058,P009,R001,3,3800,0,11400,4500,6900,Wire Transfer,Shipped,Online
ORD-11181,20250819,C048,P015,R002,67,199,0.1,11999.7,4020,7979.7,Wire Transfer,Completed,Online
ORD-10751,20250820,C008,P009,R003,3,3800,0,11400,4500,6900,Check,Completed,Marketplace
ORD-11460,20250820,C005,P019,R002,7,1200,0.1,7560.0,3500,4060.0,Check,Completed,Direct Sales
ORD-10500,20250821,C009,P023,R002,22,699,0,15378,4400,10978,ACH,Completed,Online
ORD-11243,20250822,C036,P028,R002,16,850,0,13600,6400,7200,Purchase Order,Cancelled,Online
ORD-10258,20250825,C028,P026,R001,7,599,0,4193,1050,3143,Wire Transfer,Completed,Direct Sales
ORD-11185,20250826,C035,P007,R003,16,450,0.1,6480.0,3520,2960.0,Wire Transfer,Completed,Partner
ORD-10296,20250828,C052,P006,R001,2,5500,0.1,9900.0,4800,5100.0,Credit Card,Completed,Direct Sales
ORD-11027,20250829,C058,P027,R001,8,4500,0,36000,16000,20000,Wire Transfer,Completed,Online
ORD-10771,20250901,C020,P030,R001,4,8000,0.1,28800.0,14000,14800.0,Check,Returned,Online
ORD-10927,20250901,C021,P005,R002,5,3200,0.05,15200.0,9000,6200.0,ACH,Completed,Direct Sales
ORD-11304,20250901,C016,P027,R003,2,4500,0.05,8550.0,4000,4550.0,Check,Completed,Direct Sales
ORD-10222,20250902,C014,P023,R001,20,699,0,13980,4000,9980,Wire Transfer,Shipped,Online
ORD-11380,20250902,C057,P015,R001,75,199,0.1,13432.5,4500,8932.5,Check,Shipped,Online
ORD-11494,20250902,C019,P027,R004,4,4500,0.05,17100.0,8000,9100.0,ACH,Completed,Direct Sales
ORD-11220,20250903,C010,P009,R002,4,3800,0.05,14440.0,6000,8440.0,ACH,Cancelled,Partner
ORD-11096,20250904,C022,P021,R001,10,349,0.1,3141.0,800,2341.0,Purchase Order,Completed,Online
ORD-11403,20250904,C003,P020,R002,1,5800,0.1,5220.0,3500,1720.0,Credit Card,Completed,Online
ORD-10650,20250905,C032,P025,R004,3,1800,0.1,4860.0,2700,2160.0,Check,Completed,Online
ORD-11154,20250905,C055,P009,R002,4,3800,0.12,13376.0,6000,7376.0,ACH,Returned,Marketplace
ORD-11317,20250908,C016,P002,R003,23,299,0.05,6533.15,1150,5383.15,Purchase Order,Returned,Partner
ORD-10507,20250909,C021,P018,R002,1,1800,0,1800,600,1200,Check,Completed,Partner
ORD-10856,20250909,C006,P020,R003,3,5800,0.1,15660.0,10500,5160.0,Wire Transfer,Completed,Marketplace
ORD-10899,20250909,C052,P010,R001,5,1850,0.05,8787.5,5500,3287.5,Wire Transfer,Completed,Direct Sales
ORD-10055,20250910,C050,P024,R003,1,6200,0.05,5890.0,2800,3090.0,Purchase Order,Completed,Marketplace
ORD-10463,20250910,C041,P001,R004,3,6800,0,20400,12600,7800,Wire Transfer,Completed,Direct Sales
ORD-10527,20250910,C020,P020,R001,1,5800,0,5800,3500,2300,Purchase Order,Completed,Partner
ORD-11161,20250910,C049,P013,R001,3,7500,0,22500,9600,12900,ACH,Completed,Partner
ORD-10892,20250912,C042,P008,R004,1,2200,0,2200,800,1400,Check,Completed,Marketplace
ORD-10019,20250915,C039,P016,R003,5,2000,0,10000,4000,6000,Credit Card,Completed,Direct Sales
ORD-10432,20250915,C006,P010,R003,1,1850,0,1850,1100,750,Wire Transfer,Completed,Online
ORD-10730,20250915,C039,P030,R003,3,8000,0,24000,10500,13500,ACH,Completed,Direct Sales
ORD-10814,20250915,C053,P025,R004,8,1800,0,14400,7200,7200,ACH,Completed,Marketplace
ORD-11256,20250915,C008,P009,R003,8,3800,0.12,26752.0,12000,14752.0,Credit Card,Completed,Partner
ORD-10198,20250916,C046,P016,R003,6,2000,0,12000,4800,7200,Check,Completed,Marketplace
ORD-10907,20250917,C049,P026,R001,5,599,0,2995,750,2245,Wire Transfer,Completed,Partner
ORD-11019,20250917,C044,P023,R002,23,699,0.1,14469.3,4600,9869.3,Check,Completed,Direct Sales
ORD-11449,20250918,C009,P009,R002,5,3800,0,19000,7500,11500,Credit Card,Cancelled,Direct Sales
ORD-10125,20250919,C050,P020,R003,2,5800,0.1,10440.0,7000,3440.0,Purchase Order,Completed,Direct Sales
ORD-10497,20250919,C049,P008,R001,5,2200,0,11000,4000,7000,Check,Returned,Online
ORD-10159,20250922,C059,P016,R004,4,2000,0,8000,3200,4800,Credit Card,Completed,Online
ORD-10392,20250922,C057,P030,R001,3,8000,0,24000,10500,13500,ACH,Completed,Direct Sales
ORD-10320,20250923,C060,P029,R004,6,1500,0,9000,3000,6000,Purchase Order,Completed,Direct Sales
ORD-10728,20250923,C056,P009,R001,6,3800,0.05,21660.0,9000,12660.0,Purchase Order,Completed,Online
ORD-10424,20250924,C044,P004,R002,9,499,0.05,4266.45,1080,3186.45,Check,Returned,Online
ORD-10713,20250924,C035,P005,R003,7,3200,0,22400,12600,9800,Check,Completed,Direct Sales
ORD-10686,20250925,C040,P009,R003,1,3800,0,3800,1500,2300,Wire Transfer,Completed,Online
ORD-11099,20250925,C046,P016,R003,7,2000,0.05,13300.0,5600,7700.0,Wire Transfer,Completed,Online
ORD-11196,20250925,C025,P022,R001,3,2800,0.05,7980.0,4500,3480.0,Credit Card,Completed,Partner
ORD-11261,20250925,C060,P007,R004,24,450,0.05,10260.0,5280,4980.0,Purchase Order,Completed,Direct Sales
ORD-11159,20250926,C027,P007,R002,16,450,0,7200,3520,3680,ACH,Completed,Direct Sales
ORD-10758,20250929,C030,P004,R002,16,499,0.05,7584.8,1920,5664.8,Purchase Order,Completed,Marketplace
ORD-10066,20251001,C020,P021,R001,15,349,0,5235,1200,4035,Credit Card,Completed,Direct Sales
ORD-10385,20251001,C023,P019,R004,3,1200,0.1,3240.0,1500,1740.0,Credit Card,Completed,Partner
ORD-11050,20251001,C036,P028,R002,11,850,0.12,8228.0,4400,3828.0,Check,Shipped,Direct Sales
ORD-11320,20251001,C016,P022,R003,7,2800,0.05,18620.0,10500,8120.0,Purchase Order,Completed,Partner
ORD-11321,20251001,C047,P017,R003,3,2400,0,7200,3600,3600,ACH,Completed,Direct Sales
ORD-11490,20251001,C040,P016,R003,5,2000,0.1,9000.0,4000,5000.0,Credit Card,Completed,Online
ORD-10083,20251002,C008,P028,R003,22,850,0.12,16456.0,8800,7656.0,ACH,Completed,Direct Sales
ORD-10860,20251003,C014,P025,R001,4,1800,0,7200,3600,3600,Check,Shipped,Online
ORD-11023,20251003,C029,P016,R004,8,2000,0,16000,6400,9600,Purchase Order,Completed,Direct Sales
ORD-11272,20251003,C028,P010,R001,3,1850,0,5550,3300,2250,Check,Completed,Marketplace
ORD-10233,20251006,C056,P002,R001,9,299,0.1,2421.9,450,1971.9,Wire Transfer,Completed,Direct Sales
ORD-10550,20251006,C034,P021,R002,10,349,0.1,3141.0,800,2341.0,Check,Completed,Online
ORD-10753,20251007,C052,P010,R001,4,1850,0.05,7030.0,4400,2630.0,Wire Transfer,Completed,Partner
ORD-11079,20251008,C054,P029,R001,8,1500,0,12000,4000,8000,ACH,Completed,Online
ORD-10645,20251009,C029,P018,R004,5,1800,0.05,8550.0,3000,5550.0,Purchase Order,Completed,Direct Sales
ORD-11076,20251010,C002,P019,R002,5,1200,0.1,5400.0,2500,2900.0,Wire Transfer,Completed,Direct Sales
ORD-11356,20251010,C006,P007,R003,6,450,0,2700,1320,1380,ACH,Shipped,Partner
ORD-10011,20251013,C035,P005,R003,5,3200,0,16000,9000,7000,Wire Transfer,Completed,Online
ORD-10442,20251013,C037,P027,R003,4,4500,0,18000,8000,10000,Credit Card,Completed,Online
ORD-10804,20251013,C008,P003,R003,3,1150,0.08,3174.0,2040,1134.0,ACH,Completed,Direct Sales
ORD-10872,20251013,C045,P029,R002,3,1500,0,4500,1500,3000,Credit Card,Completed,Marketplace
ORD-11341,20251013,C018,P018,R002,2,1800,0,3600,1200,2400,Credit Card,Completed,Direct Sales
ORD-10103,20251014,C041,P014,R004,5,1650,0,8250,4750,3500,Purchase Order,Completed,Direct Sales
ORD-10427,20251014,C033,P013,R001,2,7500,0.15,12750.0,6400,6350.0,ACH,Completed,Direct Sales
ORD-11103,20251014,C023,P007,R004,4,450,0.15,1530.0,880,650.0,ACH,Completed,Partner
ORD-11381,20251014,C015,P014,R001,3,1650,0.05,4702.5,2850,1852.5,Wire Transfer,Completed,Marketplace
ORD-10501,20251015,C008,P025,R003,6,1800,0.1,9720.0,5400,4320.0,Purchase Order,Completed,Marketplace
ORD-10502,20251015,C027,P022,R002,5,2800,0,14000,7500,6500,Wire Transfer,Completed,Direct Sales
ORD-10888,20251015,C037,P025,R003,3,1800,0,5400,2700,2700,Credit Card,Completed,Direct Sales
ORD-11399,20251015,C050,P015,R003,38,199,0,7562,2280,5282,Check,Completed,Online
ORD-11497,20251015,C022,P029,R001,8,1500,0,12000,4000,8000,Check,Completed,Partner
ORD-10715,20251016,C051,P006,R004,1,5500,0,5500,2400,3100,Wire Transfer,Completed,Online
ORD-11365,20251016,C052,P003,R001,1,1150,0.05,1092.5,680,412.5,Credit Card,Completed,Direct Sales
ORD-10266,20251017,C053,P013,R004,1,7500,0,7500,3200,4300,Credit Card,Completed,Online
ORD-10690,20251017,C002,P002,R002,9,299,0.1,2421.9,450,1971.9,Check,Completed,Direct Sales
ORD-10160,20251020,C029,P003,R004,6,1150,0.1,6210.0,4080,2130.0,Check,Completed,Online
ORD-11025,20251020,C028,P014,R001,8,1650,0.12,11616.0,7600,4016.0,ACH,Completed,Online
ORD-11182,20251020,C029,P005,R004,8,3200,0,25600,14400,11200,Credit Card,Completed,Direct Sales
ORD-10414,20251021,C003,P017,R002,3,2400,0,7200,3600,3600,Purchase Order,Completed,Marketplace
ORD-10810,20251022,C017,P004,R004,3,499,0,1497,360,1137,Wire Transfer,Completed,Direct Sales
ORD-10913,20251022,C013,P010,R001,3,1850,0.05,5272.5,3300,1972.5,Wire Transfer,Returned,Direct Sales
ORD-11060,20251022,C037,P022,R003,3,2800,0.1,7560.0,4500,3060.0,Purchase Order,Completed,Direct Sales
ORD-10204,20251024,C031,P004,R001,23,499,0,11477,2760,8717,Wire Transfer,Cancelled,Marketplace
ORD-10833,20251024,C032,P020,R004,1,5800,0.12,5104.0,3500,1604.0,Check,Completed,Direct Sales
ORD-11296,20251027,C057,P030,R001,2,8000,0,16000,7000,9000,Wire Transfer,Cancelled,Online
ORD-11393,20251027,C015,P029,R001,4,1500,0.15,5100.0,2000,3100.0,Credit Card,Completed,Direct Sales
ORD-10126,20251028,C016,P015,R003,83,199,0.05,15691.15,4980,10711.15,Purchase Order,Completed,Direct Sales
ORD-10230,20251028,C035,P014,R003,7,1650,0,11550,6650,4900,Credit Card,Completed,Direct Sales
ORD-10819,20251029,C038,P008,R004,8,2200,0,17600,6400,11200,Wire Transfer,Completed,Online
ORD-10995,20251029,C056,P005,R001,2,3200,0,6400,3600,2800,Wire Transfer,Completed,Direct Sales
ORD-10057,20251030,C050,P022,R003,3,2800,0.1,7560.0,4500,3060.0,Wire Transfer,Shipped,Online
ORD-10199,20251030,C018,P010,R002,2,1850,0.1,3330.0,2200,1130.0,ACH,Completed,Marketplace
ORD-10821,20251030,C003,P013,R002,1,7500,0,7500,3200,4300,ACH,Completed,Online
ORD-11333,20251030,C010,P002,R002,6,299,0,1794,300,1494,Purchase Order,Completed,Direct Sales
ORD-11366,20251030,C051,P026,R004,17,599,0.15,8655.55,2550,6105.55,Wire Transfer,Completed,Online
ORD-10955,20251031,C032,P026,R004,2,599,0,1198,300,898,Wire Transfer,Completed,Direct Sales
ORD-11308,20251031,C012,P013,R001,3,7500,0,22500,9600,12900,Wire Transfer,Completed,Direct Sales
ORD-10252,20251103,C042,P024,R004,4,6200,0,24800,11200,13600,Credit Card,Completed,Direct Sales
ORD-10469,20251103,C007,P029,R002,5,1500,0.1,6750.0,2500,4250.0,Credit Card,Completed,Marketplace
ORD-10375,20251104,C026,P016,R001,1,2000,0.08,1840.0,800,1040.0,Purchase Order,Completed,Direct Sales
ORD-11469,20251104,C058,P026,R001,13,599,0.05,7397.65,1950,5447.65,Wire Transfer,Cancelled,Partner
ORD-10190,20251105,C056,P023,R001,22,699,0,15378,4400,10978,ACH,Completed,Marketplace
ORD-10509,20251105,C013,P010,R001,8,1850,0,14800,8800,6000,Wire Transfer,Completed,Direct Sales
ORD-10740,20251105,C044,P011,R002,76,149,0.1,10191.6,2280,7911.6,Wire Transfer,Completed,Online
ORD-11054,20251105,C047,P024,R003,2,6200,0.1,11160.0,5600,5560.0,ACH,Completed,Direct Sales
ORD-11095,20251105,C036,P009,R002,7,3800,0,26600,10500,16100,ACH,Completed,Partner
ORD-11294,20251105,C041,P012,R004,4,1200,0.1,4320.0,1600,2720.0,ACH,Completed,Online
ORD-10664,20251106,C003,P010,R002,1,1850,0.05,1757.5,1100,657.5,Credit Card,Returned,Direct Sales
ORD-11390,20251106,C023,P005,R004,2,3200,0.05,6080.0,3600,2480.0,Purchase Order,Shipped,Online
ORD-10136,20251107,C039,P017,R003,7,2400,0,16800,8400,8400,Check,Completed,Direct Sales
ORD-11212,20251107,C012,P009,R001,7,3800,0,26600,10500,16100,Check,Completed,Direct Sales
ORD-11367,20251107,C018,P005,R002,2,3200,0.05,6080.0,3600,2480.0,Credit Card,Completed,Direct Sales
ORD-10457,20251110,C034,P020,R002,3,5800,0,17400,10500,6900,Credit Card,Completed,Marketplace
ORD-10615,20251110,C016,P022,R003,5,2800,0,14000,7500,6500,Credit Card,Completed,Direct Sales
ORD-10885,20251110,C058,P014,R001,7,1650,0,11550,6650,4900,ACH,Completed,Direct Sales
ORD-11224,20251110,C056,P003,R001,2,1150,0.1,2070.0,1360,710.0,ACH,Completed,Direct Sales
ORD-10397,20251111,C057,P011,R001,62,149,0,9238,1860,7378,Check,Completed,Online
ORD-10405,20251112,C035,P009,R003,5,3800,0,19000,7500,11500,Credit Card,Completed,Direct Sales
ORD-10211,20251113,C030,P021,R002,10,349,0.12,3071.2,800,2271.2,Credit Card,Completed,Direct Sales
ORD-11474,20251113,C031,P008,R001,2,2200,0,4400,1600,2800,Check,Completed,Direct Sales
ORD-10235,20251114,C037,P011,R003,78,149,0.05,11040.9,2340,8700.9,Check,Completed,Partner
ORD-10321,20251117,C006,P024,R003,4,6200,0.1,22320.0,11200,11120.0,Check,Completed,Partner
ORD-10544,20251117,C055,P010,R002,3,1850,0.08,5106.0,3300,1806.0,ACH,Completed,Direct Sales
ORD-10393,20251118,C045,P010,R002,3,1850,0,5550,3300,2250,Wire Transfer,Cancelled,Marketplace
ORD-11488,20251118,C053,P029,R004,5,1500,0,7500,2500,5000,Credit Card,Completed,Direct Sales
ORD-10237,20251119,C059,P006,R004,4,5500,0.05,20900.0,9600,11300.0,Purchase Order,Completed,Direct Sales
ORD-10547,20251120,C047,P016,R003,6,2000,0,12000,4800,7200,Credit Card,Completed,Direct Sales
ORD-11240,20251120,C021,P022,R002,8,2800,0,22400,12000,10400,ACH,Completed,Partner
ORD-10383,20251121,C004,P025,R003,4,1800,0.1,6480.0,3600,2880.0,Purchase Order,Completed,Partner
ORD-10610,20251121,C029,P029,R004,2,1500,0,3000,1000,2000,ACH,Completed,Online
ORD-10313,20251124,C038,P023,R004,13,699,0.1,8178.3,2600,5578.3,ACH,Completed,Direct Sales
ORD-10360,20251124,C047,P010,R003,2,1850,0,3700,2200,1500,ACH,Returned,Online
ORD-10826,20251124,C044,P013,R002,3,7500,0,22500,9600,12900,ACH,Completed,Direct Sales
ORD-10970,20251124,C021,P015,R002,93,199,0,18507,5580,12927,Wire Transfer,Completed,Direct Sales
ORD-10121,20251125,C044,P030,R002,1,8000,0.1,7200.0,3500,3700.0,ACH,Completed,Direct Sales
ORD-10357,20251126,C040,P008,R003,8,2200,0,17600,6400,11200,ACH,Returned,Marketplace
ORD-10766,20251126,C060,P023,R004,20,699,0,13980,4000,9980,Wire Transfer,Completed,Online
ORD-10784,20251128,C043,P022,R002,2,2800,0.1,5040.0,3000,2040.0,ACH,Completed,Direct Sales
ORD-10068,20251201,C045,P018,R002,7,1800,0.05,11970.0,4200,7770.0,Credit Card,Shipped,Online
ORD-10708,20251201,C037,P020,R003,1,5800,0.05,5510.0,3500,2010.0,Wire Transfer,Completed,Partner
ORD-10949,20251201,C030,P009,R002,7,3800,0.1,23940.0,10500,13440.0,Wire Transfer,Completed,Direct Sales
ORD-10007,20251204,C036,P011,R002,50,149,0.12,6556.0,1500,5056.0,Purchase Order,Completed,Direct Sales
ORD-11059,20251204,C038,P019,R004,4,1200,0,4800,2000,2800,Check,Completed,Partner
ORD-11383,20251204,C036,P020,R002,1,5800,0.15,4930.0,3500,1430.0,Purchase Order,Completed,Online
ORD-10911,20251205,C018,P019,R002,6,1200,0.05,6840.0,3000,3840.0,Credit Card,Completed,Partner
ORD-11255,20251205,C043,P028,R002,24,850,0,20400,9600,10800,ACH,Completed,Online
ORD-10614,20251208,C038,P017,R004,8,2400,0,19200,9600,9600,Credit Card,Completed,Direct Sales
ORD-10800,20251210,C016,P024,R003,2,6200,0.1,11160.0,5600,5560.0,Check,Completed,Marketplace
ORD-11033,20251210,C006,P022,R003,8,2800,0,22400,12000,10400,Credit Card,Completed,Online
ORD-10684,20251211,C017,P018,R004,8,1800,0.05,13680.0,4800,8880.0,Credit Card,Completed,Online
ORD-11353,20251211,C052,P001,R001,1,6800,0.1,6120.0,4200,1920.0,Purchase Order,Completed,Partner
ORD-10928,20251212,C034,P025,R002,8,1800,0,14400,7200,7200,Credit Card,Completed,Online
ORD-10516,20251215,C040,P017,R003,8,2400,0.05,18240.0,9600,8640.0,Wire Transfer,Completed,Direct Sales
ORD-11086,20251215,C033,P013,R001,1,7500,0.05,7125.0,3200,3925.0,Wire Transfer,Completed,Online
ORD-11155,20251215,C046,P024,R003,3,6200,0,18600,8400,10200,Check,Completed,Direct Sales
ORD-11277,20251216,C003,P003,R002,2,1150,0.05,2185.0,1360,825.0,Check,Completed,Online
ORD-11414,20251216,C020,P006,R001,2,5500,0,11000,4800,6200,Purchase Order,Completed,Online
ORD-10245,20251217,C031,P030,R001,2,8000,0.1,14400.0,7000,7400.0,ACH,Completed,Direct Sales
ORD-10877,20251217,C037,P022,R003,3,2800,0.05,7980.0,4500,3480.0,Purchase Order,Completed,Direct Sales
ORD-10031,20251219,C032,P021,R004,16,349,0.15,4746.4,1280,3466.4,Wire Transfer,Completed,Online
ORD-10412,20251219,C038,P008,R004,1,2200,0,2200,800,1400,ACH,Completed,Online
ORD-10828,20251222,C027,P006,R002,3,5500,0.05,15675.0,7200,8475.0,Credit Card,Completed,Marketplace
ORD-11015,20251222,C043,P015,R002,84,199,0,16716,5040,11676,Check,Cancelled,Partner
ORD-11158,20251222,C030,P024,R002,4,6200,0.05,23560.0,11200,12360.0,Wire Transfer,Completed,Direct Sales
ORD-10838,20251223,C030,P002,R002,5,299,0.12,1315.6,250,1065.6,Wire Transfer,Shipped,Direct Sales
ORD-10261,20251224,C003,P003,R002,7,1150,0,8050,4760,3290,Purchase Order,Completed,Direct Sales
ORD-10642,20251224,C041,P002,R004,3,299,0,897,150,747,Credit Card,Completed,Partner
ORD-11334,20251224,C055,P028,R002,19,850,0.05,15342.5,7600,7742.5,Check,Completed,Partner
ORD-10248,20251226,C054,P011,R001,31,149,0,4619,930,3689,Check,Completed,Online
ORD-10318,20251226,C054,P022,R001,7,2800,0,19600,10500,9100,Credit Card,Completed,Direct Sales
ORD-10567,20251226,C054,P023,R001,20,699,0,13980,4000,9980,Purchase Order,Completed,Online
ORD-10092,20251229,C020,P030,R001,3,8000,0,24000,10500,13500,Wire Transfer,Completed,Direct Sales
ORD-10701,20251229,C040,P020,R003,3,5800,0.05,16530.0,10500,6030.0,ACH,Completed,Online
ORD-10344,20251230,C054,P021,R001,23,349,0.1,7224.3,1840,5384.3,Wire Transfer,Completed,Online
ORD-11354,20251230,C054,P021,R001,3,349,0,1047,240,807,Credit Card,Completed,Direct Sales
ORD-11117,20251231,C007,P021,R002,16,349,0.05,5304.8,1280,4024.8,Wire Transfer,Completed,Direct Sales
